viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,142142,Juan Pablo II,Concepcion,20180,L2,V1,2025-08-17 19:06:52,2025-08-17 20:02:22,CW→CC,2025-08-17,,20180,20180
1,174583,Los Canelos,Cdal. Raul Silva Henriquez,20146,L2,V1,2025-08-17 13:43:12,2025-08-17 14:11:16,CW→CC,2025-08-17,,20146,20146
2,176404,Lzo. Arenas,Pedro Medina,20847,L1,V1,2025-08-17 20:14:56,2025-08-17 20:45:40,TH→HQ,2025-08-17,,20847,20847
3,177735,Cristo Redentor,Concepcion,20138,L2,V1,2025-08-17 11:25:58,2025-08-17 12:19:42,CW→CC,2025-08-17,,20138,20138
4,177735,La Leonera,Concepcion,20846,L1,V1,2025-08-17 17:06:10,2025-08-17 17:49:56,HQ→TH,2025-08-17,,20846,20846
5,177735,Concepcion,Cristo Redentor,20169,L2,V1,2025-08-17 18:20:56,2025-08-17 19:08:50,CC→CW,2025-08-17,,20169,20169
6,177968,Manquimavida,Concepcion,20850,L1,V1,2025-08-17 09:35:39,2025-08-17 09:59:45,HQ→TH,2025-08-17,,20850,20850
7,179030,Huinca,Concepcion,20150,L2,V1,2025-08-17 14:46:01,2025-08-17 15:28:45,CW→CC,2025-08-17,,20150,20150
8,179030,Concepcion,Huinca,20173,L2,V1,2025-08-17 18:52:32,2025-08-17 19:38:10,CC→CW,2025-08-17,,20173,20173
9,179098,Los Canelos,Laguna Quinenco,20151,L2,V1,2025-08-17 16:03:42,2025-08-17 16:19:58,CC→CW,2025-08-17,,20151,20151
10,179098,Laguna Quinenco,Los Canelos,20180,L2,V1,2025-08-17 19:03:35,2025-08-17 19:26:55,CW→CC,2025-08-17,,20180,20180
11,179102,Cristo Redentor,Huinca,20130,L2,V1,2025-08-17 09:53:22,2025-08-17 09:58:07,CW→CC,2025-08-17,,20130,20130
