viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,158264,Cristo Redentor,Concepcion,20050,L2,V1,2025-08-20 14:44:35,2025-08-20 15:35:31,CW→CC,2025-08-20,,20050,20050
1,158264,Concepcion,Cristo Redentor,20075,L2,V1,2025-08-20 19:01:43,2025-08-20 19:58:03,CC→CW,2025-08-20,,20075,20075
2,174499,Concepcion,Cdal. Raul Silva Henriquez,20081,L2,V1,2025-08-20 19:59:11,2025-08-20 20:29:11,CC→CW,2025-08-20,,20081,20081
3,174637,UTF Santa Maria,Lzo. Arenas,20304,L1,V1,2025-08-20 07:44:55,2025-08-20 07:51:27,TH→HQ,2025-08-20,,20304,20304
4,175390,Concepcion,Costa Mar,20075,L2,V1,2025-08-20 19:15:05,2025-08-20 20:12:02,CC→CW,2025-08-20,,20075,20075
5,175469,Lomas Coloradas,Concepcion,20016,L2,V1,2025-08-20 08:07:06,2025-08-20 08:39:58,CW→CC,2025-08-20,,20016,20016
6,175469,Concepcion,Lomas Coloradas,20063,L2,V1,2025-08-20 17:40:52,2025-08-20 18:20:11,CC→CW,2025-08-20,,20063,20063
7,175470,Lomas Coloradas,Diagonal Bio Bio,20190,L2,V1,2025-08-20 06:40:33,2025-08-20 07:03:22,CW→CC,2025-08-20,,20190,20190
8,175535,Cristo Redentor,Los Canelos,20020,L2,V1,2025-08-20 08:26:47,2025-08-20 08:36:22,CW→CC,2025-08-20,,20020,20020
9,175535,Los Canelos,Cristo Redentor,20071,L2,V1,2025-08-20 19:13:36,2025-08-20 19:21:24,CC→CW,2025-08-20,,20071,20071
10,176319,Huinca,Concepcion,20036,L2,V1,2025-08-20 10:59:13,2025-08-20 11:51:04,CW→CC,2025-08-20,,20036,20036
11,176483,Los Condores,Lzo. Arenas,20304,L1,V1,2025-08-20 07:40:07,2025-08-20 07:51:28,TH→HQ,2025-08-20,,20304,20304
12,176483,Lzo. Arenas,Mercado,20327,L1,V1,2025-08-20 18:36:07,2025-08-20 19:03:19,HQ→TH,2025-08-20,,20327,20327
13,176483,Mercado,Los Condores,20332,L1,V1,2025-08-20 20:00:17,2025-08-20 20:31:43,TH→HQ,2025-08-20,,20332,20332
14,176608,Concepcion,Huinca,20041,L2,V1,2025-08-20 12:40:49,2025-08-20 13:42:55,CC→CW,2025-08-20,,20041,20041
15,176753,Coronel,Lomas Coloradas,20060,L2,V1,2025-08-20 16:19:40,2025-08-20 16:57:14,CW→CC,2025-08-20,,20060,20060
16,177516,Chiguayante,Concepcion,20305,L1,V1,2025-08-20 07:46:32,2025-08-20 08:02:17,HQ→TH,2025-08-20,,20305,20305
