viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,158264,Cristo Redentor,Juan Pablo II,20010,L2,V1,2025-08-27 07:13:42,2025-08-27 08:00:19,CW→CC,2025-08-27,,20010,20010
1,175390,Costa Mar,Concepcion,20196,L2,V1,2025-08-27 06:43:21,2025-08-27 07:52:48,CW→CC,2025-08-27,combo_por_entrada,20196,20196
2,176197,Concepcion,Diagonal Bio Bio,20089,L2,V1,2025-08-27 21:03:45,2025-08-27 21:20:31,CC→CW,2025-08-27,,20089,20089
3,176240,Manquimavida,Concepcion,20301,L1,V1,2025-08-27 07:04:03,2025-08-27 07:58:03,HQ→TH,2025-08-27,combo_relajado_pase1,20301,20301
4,176240,Higueras,Manquimavida,20322,L1,V1,2025-08-27 17:07:34,2025-08-27 17:47:24,TH→HQ,2025-08-27,,20322,20322
5,176411,Huinca,Costa Mar,20006,L2,V1,2025-08-27 06:41:10,2025-08-27 07:09:43,CW→CC,2025-08-27,,20006,20004
6,176483,Los Condores,Lzo. Arenas,20304,L1,V1,2025-08-27 07:38:08,2025-08-27 07:51:07,TH→HQ,2025-08-27,,20304,20304
7,176483,Lzo. Arenas,Concepcion,20328,L1,V1,2025-08-27 19:06:12,2025-08-27 19:55:37,TH→HQ,2025-08-27,,20328,20328
8,176483,Concepcion,Los Condores,20333,L1,V1,2025-08-27 20:30:04,2025-08-27 20:54:07,HQ→TH,2025-08-27,,20333,20333
9,176753,Los Canelos,Hito Galvarino,20010,L2,V1,2025-08-27 07:19:59,2025-08-27 07:29:38,CW→CC,2025-08-27,,20010,20010
10,176753,Hito Galvarino,Lomas Coloradas,20068,L2,V1,2025-08-27 18:01:53,2025-08-27 18:11:10,CW→CC,2025-08-27,,20068,20068
11,177335,Coronel,Concepcion,20016,L2,V1,2025-08-27 07:54:00,2025-08-27 08:49:06,CW→CC,2025-08-27,,20016,20016
12,177335,Concepcion,Laguna Quinenco,20079,L2,V1,2025-08-27 19:47:18,2025-08-27 20:37:09,CC→CW,2025-08-27,,20079,20079
13,177504,Lomas Coloradas,Concepcion,20030,L2,V1,2025-08-27 10:14:27,2025-08-27 10:41:55,CW→CC,2025-08-27,,20030,20030
14,177516,Chiguayante,Concepcion,20305,L1,V1,2025-08-27 07:45:17,2025-08-27 08:00:35,HQ→TH,2025-08-27,,20305,20305
15,177516,Concepcion,Chiguayante,20312,L1,V1,2025-08-27 10:10:53,2025-08-27 10:41:07,TH→HQ,2025-08-27,,20312,20312
16,177558,Pedro Medina,Concepcion,20844,L1,V1,2025-08-27 12:30:04,2025-08-27 12:52:44,HQ→TH,2025-08-27,,20844,20844
17,177558,Concepcion,Pedro Medina,20318,L1,V1,2025-08-27 15:16:32,2025-08-27 15:45:53,TH→HQ,2025-08-27,,20318,20318
18,177723,Pedro Medina,Concepcion,20325,L1,V1,2025-08-27 17:13:34,2025-08-27 17:35:18,HQ→TH,2025-08-27,,20325,20325
19,177864,Coronel,Concepcion,20010,L2,V1,2025-08-27 07:09:59,2025-08-27 08:14:24,CW→CC,2025-08-27,,20010,20010
20,177864,Concepcion,Coronel,20069,L2,V1,2025-08-27 18:17:41,2025-08-27 19:22:54,CC→CW,2025-08-27,,20069,20067
21,177891,Concepcion,Los Canelos,20079,L2,V1,2025-08-27 19:32:56,2025-08-27 20:31:49,CC→CW,2025-08-27,,20079,20077
22,178057,Coronel,Cristo Redentor,20034,L2,V1,2025-08-27 10:15:53,2025-08-27 10:32:35,CW→CC,2025-08-27,,20034,20034
23,178071,Manquimavida,El Arenal,20311,L1,V1,2025-08-27 09:20:04,2025-08-27 10:15:22,HQ→TH,2025-08-27,,20311,20311
24,178071,El Arenal,Manquimavida,20330,L1,V1,2025-08-27 19:17:33,2025-08-27 20:16:02,TH→HQ,2025-08-27,,20330,20330
25,178095,Coronel,Cdal. Raul Silva Henriquez,20088,L2,V1,2025-08-27 20:15:31,2025-08-27 20:37:12,CW→CC,2025-08-27,,20088,20088
26,178096,Los Condores,Concepcion,20310,L1,V2,2025-08-27 09:11:28,2025-08-27 09:25:15,,2025-08-27,sin_combo_factible_en_hub|sin_s1_factible_retro,,20310
27,179325,Coronel,Concepcion,20040,L2,V1,2025-08-27 12:13:54,2025-08-27 13:05:48,CW→CC,2025-08-27,,20040,20040
28,179325,Concepcion,Coronel,20063,L2,V1,2025-08-27 17:39:26,2025-08-27 18:51:00,CC→CW,2025-08-27,,20063,20063
29,179458,Coronel,Concepcion,20004,L2,V1,2025-08-27 05:42:43,2025-08-27 07:27:07,CW→CC,2025-08-27,combo_por_entrada,20004,20004
30,179458,Concepcion,Coronel,20075,L2,V1,2025-08-27 19:00:20,2025-08-27 20:02:20,CC→CW,2025-08-27,,20075,20075
31,179485,Costa Mar,Concepcion,20030,L2,V1,2025-08-27 10:18:48,2025-08-27 10:40:03,CW→CC,2025-08-27,,20030,20030
32,179505,Coronel,Concepcion,20062,L2,V1,2025-08-27 16:44:20,2025-08-27 17:53:01,CW→CC,2025-08-27,,20062,20062
33,179505,Concepcion,Huinca,20093,L2,V1,2025-08-27 21:27:22,2025-08-27 22:22:40,CC→CW,2025-08-27,,20093,20093
34,180097,Juan Pablo II,Concepcion,20074,L2,V1,2025-08-27 18:59:26,2025-08-27 20:03:29,CW→CC,2025-08-27,combo_por_entrada,20074,20074
35,180116,Diagonal Bio Bio,Costa Mar,20047,L2,V1,2025-08-27 14:40:06,2025-08-27 15:02:26,CC→CW,2025-08-27,,20047,20047
