viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,175445,Coronel,Huinca,20044.0,L2,V1,2026-07-05 10:03:36,2026-07-05 10:14:03,CW→CC,2026-07-05,,20044.0,20044.0,450,Monedero
1,175943,Laguna Quinenco,Costa Mar,20056.0,L2,V1,2026-07-05 12:06:15,2026-07-05 12:44:11,CW→CC,2026-07-05,,20056.0,20056.0,650,Monedero
2,175943,Costa Mar,Laguna Quinenco,20059.0,L2,V1,2026-07-05 13:23:34,2026-07-05 13:54:56,CC→CW,2026-07-05,,20059.0,20059.0,650,Monedero
3,177227,Concepcion,Hito Galvarino,20163.0,L2,V1,2026-07-05 18:52:28,2026-07-05 19:30:33,CC→CW,2026-07-05,,20163.0,20163.0,850,Monedero
4,177521,Concepcion,Concepcion,,,,2026-07-05 09:56:25,2026-07-05 09:57:57,,2026-07-05,no viajo,,,420,Monedero
5,179031,Laguna Quinenco,Cristo Redentor,20170.0,L2,V1,2026-07-05 20:03:52,2026-07-05 20:21:47,CW→CC,2026-07-05,,20170.0,20170.0,450,Monedero
6,179118,Lomas Coloradas,Juan Pablo II,20170.0,L2,V1,2026-07-05 20:28:47,2026-07-05 20:53:45,CW→CC,2026-07-05,,20170.0,20170.0,510,Monedero
7,179485,Diagonal Bio Bio,Costa Mar,20171.0,L2,V1,2026-07-05 21:03:39,2026-07-05 21:18:48,CC→CW,2026-07-05,,20171.0,20171.0,510,Monedero
8,180229,Chiguayante,Mercado,20850.0,L1,V1,2026-07-05 09:42:56,2026-07-05 10:23:49,HQ→TH,2026-07-05,,20850.0,20850.0,550,Monedero
9,181233,Huinca,Concepcion,20162.0,L2,V1,2026-07-05 18:08:00,2026-07-05 18:58:42,CW→CC,2026-07-05,,20162.0,20162.0,850,Monedero
10,181457,Cdal. Raul Silva Henriquez,Juan Pablo II,20180.0,L2,V1,2026-07-05 17:01:21,2026-07-05 17:23:06,CW→CC,2026-07-05,,20180.0,20180.0,510,Monedero
