fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-02-17,L1,HQ→TH,20301.0,Hualqui,,2026-02-17 06:13:00,780.0,29,0,29.0,780.0,29.0,0.0,0.0,0.0,29.0
2026-02-17,L1,HQ→TH,20301.0,Concepcion,2026-02-17 06:52:00,2026-02-17 06:16:00,780.0,113,44,113.0,780.0,113.0,0.0,0.0,29.0,98.0
2026-02-17,L1,HQ→TH,20301.0,La Leonera,2026-02-17 06:32:00,2026-02-17 06:25:00,780.0,19,1,19.0,683.0,19.0,0.0,0.0,98.0,116.0
2026-02-17,L1,HQ→TH,20301.0,Manquimavida,,2026-02-17 06:29:00,780.0,11,0,11.0,664.0,11.0,0.0,0.0,116.0,127.0
2026-02-17,L1,HQ→TH,20301.0,Pedro Medina,,2026-02-17 06:33:00,780.0,11,0,11.0,653.0,11.0,0.0,0.0,127.0,138.0
2026-02-17,L1,HQ→TH,20301.0,Chiguayante,2026-02-17 06:40:00,2026-02-17 06:34:00,780.0,11,2,11.0,644.0,11.0,0.0,0.0,138.0,147.0
2026-02-17,L1,HQ→TH,20301.0,Lzo. Arenas,2026-02-17 07:05:00,2026-02-17 07:01:00,780.0,3,12,3.0,645.0,3.0,0.0,0.0,147.0,138.0
2026-02-17,L1,HQ→TH,20301.0,UTF Santa Maria,2026-02-17 07:10:00,2026-02-17 07:05:30,780.0,4,14,4.0,656.0,4.0,0.0,0.0,138.0,128.0
2026-02-17,L1,HQ→TH,20301.0,Los Condores,2026-02-17 07:14:00,,780.0,0,10,0.0,662.0,0.0,0.0,0.0,128.0,118.0
2026-02-17,L1,HQ→TH,20301.0,Higueras,2026-02-17 07:18:00,,780.0,0,58,0.0,720.0,0.0,0.0,0.0,118.0,60.0
2026-02-17,L1,HQ→TH,20301.0,El Arenal,2026-02-17 07:22:00,,780.0,0,21,0.0,741.0,0.0,0.0,0.0,60.0,39.0
2026-02-17,L1,HQ→TH,20301.0,Mercado,2026-02-17 07:26:00,,780.0,0,39,0.0,780.0,0.0,0.0,0.0,39.0,0.0
2026-02-17,L1,HQ→TH,20305.0,Hualqui,,2026-02-17 07:24:00,780.0,34,0,34.0,780.0,34.0,0.0,0.0,0.0,34.0
2026-02-17,L1,HQ→TH,20305.0,Concepcion,2026-02-17 08:04:00,2026-02-17 07:29:00,780.0,52,55,52.0,780.0,52.0,0.0,0.0,34.0,31.0
2026-02-17,L1,HQ→TH,20305.0,La Leonera,,2026-02-17 07:37:30,780.0,22,0,22.0,749.0,22.0,0.0,0.0,31.0,53.0
2026-02-17,L1,HQ→TH,20305.0,Pedro Medina,2026-02-17 07:50:00,2026-02-17 07:38:00,780.0,15,1,15.0,728.0,15.0,0.0,0.0,53.0,67.0
2026-02-17,L1,HQ→TH,20305.0,Manquimavida,2026-02-17 07:49:00,2026-02-17 07:40:00,780.0,24,1,24.0,714.0,24.0,0.0,0.0,67.0,90.0
2026-02-17,L1,HQ→TH,20305.0,Chiguayante,2026-02-17 07:53:00,2026-02-17 07:45:00,780.0,19,4,19.0,694.0,19.0,0.0,0.0,90.0,105.0
2026-02-17,L1,HQ→TH,20305.0,Los Condores,2026-02-17 08:18:00,2026-02-17 07:55:00,780.0,1,22,1.0,697.0,1.0,0.0,0.0,105.0,84.0
2026-02-17,L1,HQ→TH,20305.0,Lzo. Arenas,2026-02-17 08:10:00,2026-02-17 08:02:00,780.0,5,28,5.0,724.0,5.0,0.0,0.0,84.0,61.0
2026-02-17,L1,HQ→TH,20305.0,UTF Santa Maria,2026-02-17 08:13:00,2026-02-17 08:09:00,780.0,3,11,3.0,730.0,3.0,0.0,0.0,61.0,53.0
2026-02-17,L1,HQ→TH,20305.0,Higueras,2026-02-17 08:22:00,2026-02-17 08:17:00,780.0,1,18,1.0,745.0,1.0,0.0,0.0,53.0,36.0
2026-02-17,L1,HQ→TH,20305.0,El Arenal,2026-02-17 08:25:00,,780.0,0,12,0.0,756.0,0.0,0.0,0.0,36.0,24.0
2026-02-17,L1,HQ→TH,20305.0,Mercado,2026-02-17 08:29:00,,780.0,0,24,0.0,780.0,0.0,0.0,0.0,24.0,0.0
2026-02-17,L1,HQ→TH,20309.0,Hualqui,,2026-02-17 08:25:00,780.0,25,0,25.0,780.0,25.0,0.0,0.0,0.0,25.0
2026-02-17,L1,HQ→TH,20309.0,La Leonera,,2026-02-17 08:36:00,780.0,10,0,10.0,755.0,10.0,0.0,0.0,25.0,35.0
2026-02-17,L1,HQ→TH,20309.0,Manquimavida,2026-02-17 08:43:00,2026-02-17 08:39:00,780.0,6,1,6.0,746.0,6.0,0.0,0.0,35.0,40.0
2026-02-17,L1,HQ→TH,20309.0,Concepcion,2026-02-17 09:00:00,2026-02-17 08:39:00,780.0,15,43,15.0,780.0,15.0,0.0,0.0,40.0,12.0
2026-02-17,L1,HQ→TH,20309.0,Pedro Medina,2026-02-17 08:46:00,2026-02-17 08:42:00,780.0,5,1,5.0,769.0,5.0,0.0,0.0,12.0,16.0
2026-02-17,L1,HQ→TH,20309.0,Chiguayante,2026-02-17 08:48:00,2026-02-17 08:44:30,780.0,12,1,12.0,765.0,12.0,0.0,0.0,16.0,27.0
2026-02-17,L1,HQ→TH,20309.0,UTF Santa Maria,2026-02-17 09:12:00,,780.0,0,7,0.0,760.0,0.0,0.0,0.0,27.0,20.0
2026-02-17,L1,HQ→TH,20309.0,Los Condores,2026-02-17 09:15:30,,780.0,0,4,0.0,764.0,0.0,0.0,0.0,20.0,16.0
2026-02-17,L1,HQ→TH,20309.0,Higueras,2026-02-17 09:21:00,,780.0,0,3,0.0,767.0,0.0,0.0,0.0,16.0,13.0
2026-02-17,L1,HQ→TH,20309.0,El Arenal,2026-02-17 09:24:00,,780.0,0,3,0.0,770.0,0.0,0.0,0.0,13.0,10.0
2026-02-17,L1,HQ→TH,20309.0,Mercado,2026-02-17 09:28:00,,780.0,0,10,0.0,780.0,0.0,0.0,0.0,10.0,0.0
2026-02-17,L1,HQ→TH,20311.0,Hualqui,,2026-02-17 09:04:00,780.0,22,0,22.0,780.0,22.0,0.0,0.0,0.0,22.0
