viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,158264,Cristo Redentor,Diagonal Bio Bio,20030,L2,V1,2025-10-02 09:51:28,2025-10-02 10:28:02,CW→CC,2025-10-02,,20030,20030
1,158264,Diagonal Bio Bio,Cristo Redentor,20039,L2,V1,2025-10-02 12:21:26,2025-10-02 13:01:43,CC→CW,2025-10-02,,20039,20039
2,174583,Concepcion,Coronel,20021,L2,V1,2025-10-02 09:22:44,2025-10-02 10:11:19,CC→CW,2025-10-02,,20021,20021
3,174637,UTF Santa Maria,Lzo. Arenas,20304,L1,V1,2025-10-02 07:45:23,2025-10-02 07:50:44,TH→HQ,2025-10-02,,20304,20304
4,174655,Huinca,Juan Pablo II,20016,L2,V1,2025-10-02 08:03:10,2025-10-02 08:37:11,CW→CC,2025-10-02,,20016,20016
5,174655,Concepcion,Huinca,20075,L2,V1,2025-10-02 19:19:58,2025-10-02 20:02:50,CC→CW,2025-10-02,,20075,20075
6,175972,Concepcion,Huinca,20069,L2,V1,2025-10-02 18:22:35,2025-10-02 19:11:00,CC→CW,2025-10-02,,20069,20069
7,176240,Higueras,Manquimavida,20326,L1,V1,2025-10-02 18:07:31,2025-10-02 18:52:18,TH→HQ,2025-10-02,,20326,20326
8,176452,Concepcion,Hualqui,20324,L1,V1,2025-10-02 17:52:26,2025-10-02 18:49:19,TH→HQ,2025-10-02,,20324,20324
9,176630,Huinca,Concepcion,20028,L2,V1,2025-10-02 09:37:14,2025-10-02 10:29:55,CW→CC,2025-10-02,,20028,20028
10,176753,Lomas Coloradas,Hito Galvarino,20007,L2,V1,2025-10-02 07:42:25,2025-10-02 07:59:19,CC→CW,2025-10-02,,20007,20007
11,177254,Los Condores,Concepcion,20304,L1,V2,2025-10-02 07:40:17,2025-10-02 07:57:35,,2025-10-02,sin_combo_factible_en_hub|sin_s1_factible_retro,,20304
12,177652,Lomas Coloradas,Concepcion,20062,L2,V1,2025-10-02 17:11:42,2025-10-02 17:51:07,CW→CC,2025-10-02,,20062,20062
