viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,153193,Mercado,Concepcion,20322,L1,V1,2026-04-01 16:56:09,2026-04-01 18:27:51,TH→HQ,2026-04-01,combo_por_entrada,20322,20322
1,165256,Concepcion,Cdal. Raul Silva Henriquez,20111,L2,V1,2026-04-01 20:27:41,2026-04-01 20:51:59,CC→CW,2026-04-01,,20111,
2,174600,El Arenal,Concepcion,20308,L1,V1,2026-04-01 08:31:24,2026-04-01 08:56:08,TH→HQ,2026-04-01,,20308,
3,176113,Huinca,Concepcion,20198,L2,V1,2026-04-01 06:59:06,2026-04-01 08:28:48,CW→CC,2026-04-01,combo_por_entrada,20198,20198
4,176113,Mercado,Concepcion,20326,L1,V1,2026-04-01 17:58:25,2026-04-01 19:33:38,TH→HQ,2026-04-01,combo_por_entrada,20326,20326
5,176121,Concepcion,Hito Galvarino,20107,L2,V1,2026-04-01 19:58:01,2026-04-01 20:47:57,CC→CW,2026-04-01,,20107,20107
6,176340,Pedro Medina,Mercado,20331,L1,V1,2026-04-01 19:12:11,2026-04-01 19:57:52,HQ→TH,2026-04-01,,20331,20329
7,176404,Pedro Medina,Lzo. Arenas,20327,L1,V1,2026-04-01 18:13:22,2026-04-01 18:38:12,HQ→TH,2026-04-01,,20327,20327
8,176541,Diagonal Bio Bio,Concepcion,20022,L2,V1,2026-04-01 08:06:03,2026-04-01 08:27:55,CW→CC,2026-04-01,,20022,20018
9,177208,Concepcion,Coronel,20079,L2,V1,2026-04-01 17:31:55,2026-04-01 18:37:36,CC→CW,2026-04-01,,20079,20079
10,177253,Costa Mar,Concepcion,20004,L2,V1,2026-04-01 06:51:06,2026-04-01 07:14:20,CW→CC,2026-04-01,,20004,20004
11,177254,Los Condores,Concepcion,20304,L1,V1,2026-04-01 07:41:18,2026-04-01 07:58:06,TH→HQ,2026-04-01,,20304,20304
12,177426,Concepcion,El Parque,20093,L2,V1,2026-04-01 18:41:29,2026-04-01 19:28:39,CC→CW,2026-04-01,,20093,20091
13,177512,Los Condores,Concepcion,20304,L1,V1,2026-04-01 07:40:04,2026-04-01 07:57:28,TH→HQ,2026-04-01,,20304,20304
14,177738,Concepcion,Lomas Coloradas,20079,L2,V2,2026-04-01 17:43:26,2026-04-01 18:09:16,,2026-04-01,sin_combo_factible_en_hub|sin_s1_factible_retro,,20079
15,177792,Alborada,Huinca,20011,L2,V1,2026-04-01 07:47:50,2026-04-01 08:19:20,CC→CW,2026-04-01,,20011,20011
16,177992,Cdal. Raul Silva Henriquez,Coronel,20015,L2,V1,2026-04-01 08:14:19,2026-04-01 08:37:25,CC→CW,2026-04-01,,20015,20015
17,178071,Manquimavida,El Arenal,20311,L1,V1,2026-04-01 09:23:30,2026-04-01 10:13:05,HQ→TH,2026-04-01,,20311,20311
18,178071,El Arenal,Manquimavida,20330,L1,V1,2026-04-01 19:11:38,2026-04-01 20:15:57,TH→HQ,2026-04-01,,20330,20328
19,178208,Lzo. Arenas,Manquimavida,20322,L1,V1,2026-04-01 17:12:06,2026-04-01 17:47:30,TH→HQ,2026-04-01,,20322,20322
