viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,175537,El Parque,Concepcion,20088,L2,V1,2025-09-05 20:23:15,2025-09-05 21:04:05,CW→CC,2025-09-05,,20088,20088
1,176192,Huinca,Juan Pablo II,20060,L2,V1,2025-09-05 16:37:04,2025-09-05 17:16:45,CW→CC,2025-09-05,,20060,20060
2,176192,Concepcion,Huinca,20093,L2,V1,2025-09-05 21:33:01,2025-09-05 22:19:59,CC→CW,2025-09-05,,20093,20093
3,176411,Huinca,Hito Galvarino,20006,L2,V1,2025-09-05 06:42:39,2025-09-05 07:04:03,CW→CC,2025-09-05,,20006,20006
4,176483,Los Condores,Lzo. Arenas,20304,L1,V1,2025-09-05 07:42:00,2025-09-05 07:51:04,TH→HQ,2025-09-05,,20304,20304
5,176483,Lzo. Arenas,Mercado,20329,L1,V1,2025-09-05 18:46:34,2025-09-05 19:28:37,HQ→TH,2025-09-05,,20329,20327
6,176483,Mercado,Los Condores,20855,L1,V1,2025-09-05 20:12:55,2025-09-05 20:52:07,TH→HQ,2025-09-05,,20855,20855
7,177327,Huinca,Coronel,20059,L2,V1,2025-09-05 17:51:10,2025-09-05 18:08:24,CC→CW,2025-09-05,,20059,20059
8,177335,Concepcion,Laguna Quinenco,20063,L2,V1,2025-09-05 17:39:04,2025-09-05 18:39:27,CC→CW,2025-09-05,,20063,20061
9,177558,Pedro Medina,Concepcion,20329,L1,V1,2025-09-05 18:40:38,2025-09-05 19:00:34,HQ→TH,2025-09-05,,20329,20329
10,177558,Concepcion,Manquimavida,20328,L1,V1,2025-09-05 19:19:29,2025-09-05 19:52:09,TH→HQ,2025-09-05,,20328,20328
11,177738,Concepcion,Lomas Coloradas,20081,L2,V1,2025-09-05 20:01:23,2025-09-05 20:52:19,CC→CW,2025-09-05,,20081,20081
12,177748,Concepcion,Cdal. Raul Silva Henriquez,20075,L2,V1,2025-09-05 19:03:12,2025-09-05 19:50:27,CC→CW,2025-09-05,,20075,20075
13,177864,Concepcion,Coronel,20089,L2,V1,2025-09-05 21:03:36,2025-09-05 21:55:33,CC→CW,2025-09-05,,20089,20089
14,177968,Manquimavida,Concepcion,20327,L1,V2,2025-09-05 18:04:23,2025-09-05 18:30:30,,2025-09-05,sin_combo_factible_en_hub|sin_s1_factible_retro,,20327
15,177968,Concepcion,Manquimavida,20332,L1,V1,2025-09-05 20:20:12,2025-09-05 20:45:49,TH→HQ,2025-09-05,,20332,20332
16,178071,Manquimavida,El Arenal,20311,L1,V1,2025-09-05 09:14:02,2025-09-05 10:12:53,HQ→TH,2025-09-05,,20311,20311
17,178071,El Arenal,Manquimavida,20330,L1,V1,2025-09-05 19:17:47,2025-09-05 20:14:56,TH→HQ,2025-09-05,,20330,20330
18,178095,Concepcion,Concepcion,,,N/A,2025-09-05 10:32:29,2025-09-05 10:35:37,,2025-09-05,no viajo,,
19,178096,Los Condores,Concepcion,20304,L1,V1,2025-09-05 07:40:55,2025-09-05 07:56:46,TH→HQ,2025-09-05,,20304,20304
20,178096,Concepcion,Los Condores,20309,L1,V1,2025-09-05 09:00:06,2025-09-05 09:21:07,HQ→TH,2025-09-05,,20309,20309
21,178158,Diagonal Bio Bio,Costa Mar,20037,L2,V1,2025-09-05 11:50:33,2025-09-05 12:13:03,CC→CW,2025-09-05,,20037,20037
22,178874,Manquimavida,Concepcion,20842,L1,V1,2025-09-05 08:08:30,2025-09-05 08:42:36,HQ→TH,2025-09-05,,20842,20842
23,179042,Costa Mar,Concepcion,20054,L2,V1,2025-09-05 15:58:46,2025-09-05 16:29:52,CW→CC,2025-09-05,,20054,20054
24,179458,Concepcion,Coronel,20061,L2,V1,2025-09-05 16:35:27,2025-09-05 18:16:04,CC→CW,2025-09-05,match_por_salida_fallback,20061,20061
25,179485,Concepcion,Costa Mar,20059,L2,V1,2025-09-05 17:01:08,2025-09-05 17:41:14,CC→CW,2025-09-05,,20059,20059
26,180148,Concepcion,Coronel,20051,L2,V1,2025-09-05 15:16:18,2025-09-05 16:31:53,CC→CW,2025-09-05,,20051,20049
27,180337,Manquimavida,Los Condores,20321,L1,V1,2025-09-05 16:12:47,2025-09-05 16:47:59,HQ→TH,2025-09-05,,20321,20321
