viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,158264,Cristo Redentor,Concepcion,20122,L2,V1,2025-11-21 20:50:14,2025-11-21 21:41:10,CW→CC,2025-11-21,,20122,20120
1,176682,Laguna Quinenco,Concepcion,20008,L2,V1,2025-11-21 06:42:25,2025-11-21 07:30:04,CW→CC,2025-11-21,,20008,20008
2,177512,Los Condores,Concepcion,20304,L1,V1,2025-11-21 07:38:29,2025-11-21 07:55:48,TH→HQ,2025-11-21,,20304,20304
3,177516,Chiguayante,Concepcion,20305,L1,V1,2025-11-21 07:46:58,2025-11-21 08:01:18,HQ→TH,2025-11-21,,20305,20305
4,177516,Concepcion,Chiguayante,20310,L1,V1,2025-11-21 09:29:31,2025-11-21 09:42:07,TH→HQ,2025-11-21,,20310,
5,177738,Lomas Coloradas,Laguna Quinenco,20195,L2,V1,2025-11-21 16:48:25,2025-11-21 17:14:40,CC→CW,2025-11-21,,20195,20195
6,177895,Concepcion,Laguna Quinenco,20063,L2,V1,2025-11-21 14:31:29,2025-11-21 15:23:59,CC→CW,2025-11-21,,20063,20063
7,177928,Coronel,Laguna Quinenco,20064,L2,V1,2025-11-21 14:02:24,2025-11-21 14:32:03,CW→CC,2025-11-21,,20064,20064
8,177968,Manquimavida,Concepcion,20301,L1,V1,2025-11-21 06:23:46,2025-11-21 06:49:20,HQ→TH,2025-11-21,,20301,
9,177968,Concepcion,Manquimavida,20865,L1,V1,2025-11-21 08:22:24,2025-11-21 08:45:46,TH→HQ,2025-11-21,,20865,20865
10,178071,Manquimavida,El Arenal,20311,L1,V1,2025-11-21 09:18:57,2025-11-21 10:12:08,HQ→TH,2025-11-21,,20311,20373
11,178071,El Arenal,Manquimavida,20332,L1,V1,2025-11-21 19:22:42,2025-11-21 20:45:16,TH→HQ,2025-11-21,,20332,20328
12,178095,Coronel,Cdal. Raul Silva Henriquez,20028,L2,V1,2025-11-21 08:24:47,2025-11-21 08:53:32,CW→CC,2025-11-21,,20028,20028
