viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,166839,Coronel,Cristo Redentor,20064,L2,V1,2025-07-23 17:09:16,2025-07-23 17:19:20,CW→CC,2025-07-23,,20064,20064
1,176047,Concepcion,Huinca,20065,L2,V1,2025-07-23 18:03:06,2025-07-23 18:51:07,CC→CW,2025-07-23,,20065,20065
2,176411,Huinca,Concepcion,20000,L2,V1,2025-07-23 05:52:04,2025-07-23 07:21:57,CW→CC,2025-07-23,combo_por_entrada,20000,20000
3,177083,Concepcion,Juan Pablo II,20075,L2,V1,2025-07-23 19:15:38,2025-07-23 19:26:55,CC→CW,2025-07-23,,20075,20075
4,177521,Los Canelos,Concepcion,20038,L2,V1,2025-07-23 11:42:18,2025-07-23 12:23:25,CW→CC,2025-07-23,,20038,20038
5,177525,Costa Mar,Concepcion,20008,L2,V1,2025-07-23 07:38:30,2025-07-23 08:09:19,CW→CC,2025-07-23,combo_por_entrada,20008,20008
6,177558,Pedro Medina,Concepcion,20856,L1,V1,2025-07-23 15:48:07,2025-07-23 16:09:00,HQ→TH,2025-07-23,,20856,20856
7,177558,Concepcion,Pedro Medina,20328,L1,V1,2025-07-23 19:24:21,2025-07-23 19:49:11,TH→HQ,2025-07-23,,20328,20328
8,177723,Concepcion,Laguna Quinenco,20041,L2,V1,2025-07-23 12:27:29,2025-07-23 13:44:58,CC→CW,2025-07-23,,20041,20039
9,177723,Laguna Quinenco,Concepcion,20068,L2,V1,2025-07-23 17:30:59,2025-07-23 18:40:14,CW→CC,2025-07-23,,20068,20068
10,177730,Lomas Coloradas,Cdal. Raul Silva Henriquez,20061,L2,V1,2025-07-23 17:48:57,2025-07-23 17:52:53,CC→CW,2025-07-23,,20061,20061
11,177738,Lomas Coloradas,Laguna Quinenco,20025,L2,V1,2025-07-23 09:47:54,2025-07-23 10:28:07,CC→CW,2025-07-23,,20025,20025
12,177765,El Parque,Concepcion,20050,L2,V1,2025-07-23 14:39:33,2025-07-23 15:43:15,CW→CC,2025-07-23,match_por_salida_fallback,20050,20050
