viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,176095,Los Canelos,Lomas Coloradas,20060,L2,V1,2025-11-10 16:42:09,2025-11-10 16:57:59,CW→CC,2025-11-10,,20060,20060
1,176149,La Leonera,Concepcion,20373,L1,V1,2025-11-10 08:24:28,2025-11-10 08:46:04,HQ→TH,2025-11-10,,20373,20373
2,176179,Coronel,Costa Mar,20036,L2,V1,2025-11-10 10:58:00,2025-11-10 11:29:46,CW→CC,2025-11-10,,20036,20036
3,176179,Costa Mar,Coronel,20039,L2,V1,2025-11-10 12:34:10,2025-11-10 13:08:13,CC→CW,2025-11-10,,20039,20039
4,176411,Huinca,Costa Mar,20036,L2,V1,2025-11-10 10:47:48,2025-11-10 11:30:03,CW→CC,2025-11-10,,20036,20036
5,176682,Laguna Quinenco,Concepcion,20008,L2,V1,2025-11-10 06:41:48,2025-11-10 07:29:47,CW→CC,2025-11-10,,20008,20008
6,177382,Cristo Redentor,Concepcion,20040,L2,V1,2025-11-10 12:09:35,2025-11-10 13:07:11,CW→CC,2025-11-10,,20040,20040
7,177512,Los Condores,Concepcion,20304,L1,V1,2025-11-10 07:40:57,2025-11-10 07:55:31,TH→HQ,2025-11-10,,20304,20304
8,177516,Chiguayante,Concepcion,20305,L1,V1,2025-11-10 07:41:04,2025-11-10 08:00:31,HQ→TH,2025-11-10,,20305,20371
9,177707,Concepcion,Concepcion,,,N/A,2025-11-10 17:36:12,2025-11-10 17:37:35,,2025-11-10,no viajo,,
10,177723,Pedro Medina,Concepcion,,,N/A,2025-11-10 12:46:41,2025-11-10 13:07:10,,2025-11-10,sin_combo_factible_en_hub|sin_s1_factible_retro,,
11,177723,Concepcion,Pedro Medina,20855,L1,V1,2025-11-10 20:58:22,2025-11-10 21:26:26,TH→HQ,2025-11-10,,20855,20855
12,177730,Lomas Coloradas,Cdal. Raul Silva Henriquez,20061,L2,V1,2025-11-10 17:47:19,2025-11-10 17:51:29,CC→CW,2025-11-10,,20061,20061
13,177922,Concepcion,Hualqui,20328,L1,V1,2025-11-10 19:29:20,2025-11-10 20:04:30,TH→HQ,2025-11-10,,20328,20328
14,178022,Los Condores,Concepcion,20312,L1,V1,2025-11-10 10:11:04,2025-11-10 10:32:16,TH→HQ,2025-11-10,,20312,20312
15,178071,Manquimavida,El Arenal,20311,L1,V1,2025-11-10 09:19:38,2025-11-10 10:13:49,HQ→TH,2025-11-10,,20311,20311
16,178071,El Arenal,Manquimavida,20328,L1,V1,2025-11-10 18:57:05,2025-11-10 19:49:48,TH→HQ,2025-11-10,,20328,20328
17,178208,Concepcion,Manquimavida,20326,L1,V1,2025-11-10 18:31:09,2025-11-10 18:53:12,TH→HQ,2025-11-10,,20326,20326
