fecha_viaje,estacion_origen,estacion_destino,sentido_viaje,servicio_asignado,tarifa_pagada,tipo_pasajero
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,350,Estudiante
