fecha_viaje,estacion_origen,estacion_destino,sentido_viaje,servicio_asignado,tarifa_pagada,tipo_pasajero
2026-01-11,CHIGUAYANTE,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CHIGUAYANTE,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,HUALQUI,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,HUALQUI,LOS ACACIOS,TALCAHUANO-LAJA,20859,650.0,Estudiante
2026-01-11,HOSPITAL LAS HIGUERAS,QUILACOYA,TALCAHUANO-LAJA,20859,590.0,Adulto Mayor
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,EL ARENAL,BUENURAQUI,TALCAHUANO-LAJA,20859,1020.0,Adulto Mayor
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,0.0,Discapacitado
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,BUENURAQUI,TALCAHUANO-LAJA,20859,2030.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2180.0,Estudiante
2026-01-11,CONCEPCION,TALCAMAVIDA,TALCAHUANO-LAJA,20859,2340.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,1090.0,Estudiante
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,1090.0,Estudiante
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,1090.0,Adulto Mayor
2026-01-11,CONCEPCION,QUILACOYA,TALCAHUANO-LAJA,20859,2110.0,Normal
2026-01-11,CONCEPCION,TALCAMAVIDA,TALCAHUANO-LAJA,20859,650.0,Adulto Mayor
2026-01-11,CONCEPCION,TALCAMAVIDA,TALCAHUANO-LAJA,20859,650.0,Adulto Mayor
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LOS ACACIOS,TALCAHUANO-LAJA,20859,2340.0,Normal
2026-01-11,HUALQUI,LAJA,TALCAHUANO-LAJA,20859,2180.0,Estudiante
2026-01-11,HUALQUI,LAJA,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,HUALQUI,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,SAN MIGUEL,TALCAHUANO-LAJA,20859,1170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,1090.0,Estudiante
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,PEDRO MEDINA,SAN MIGUEL,TALCAHUANO-LAJA,20859,1170.0,Normal
2026-01-11,CONCEPCION,QUILACOYA,TALCAHUANO-LAJA,20859,1170.0,Normal
2026-01-11,CONCEPCION,QUILACOYA,TALCAHUANO-LAJA,20859,1170.0,Normal
2026-01-11,CONCEPCION,LOS ACACIOS,TALCAHUANO-LAJA,20859,2340.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LOS ACACIOS,TALCAHUANO-LAJA,20859,1300.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,LA LEONERA,QUILACOYA,TALCAHUANO-LAJA,20859,590.0,Estudiante
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,UNIHUE,TALCAHUANO-LAJA,20859,1300.0,Normal
2026-01-11,CONCEPCION,UNIHUE,TALCAHUANO-LAJA,20859,1300.0,Normal
2026-01-11,CONCEPCION,QUILACOYA,TALCAHUANO-LAJA,20859,1170.0,Normal
2026-01-11,CHIGUAYANTE,TALCAMAVIDA,TALCAHUANO-LAJA,20859,650.0,Estudiante
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,SAN MIGUEL,LAJA,TALCAHUANO-LAJA,20859,3310.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2180.0,Estudiante
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2180.0,Estudiante
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,HUALQUI,TALCAHUANO-LAJA,20859,550.0,Normal
2026-01-11,CONCEPCION,HUALQUI,TALCAHUANO-LAJA,20859,550.0,Normal
2026-01-11,CONCEPCION,HUALQUI,TALCAHUANO-LAJA,20859,550.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,1090.0,Adulto Mayor
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,1090.0,Estudiante
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,TALCAMAVIDA,TALCAHUANO-LAJA,20859,2340.0,Normal
2026-01-11,CONCEPCION,LOS ACACIOS,TALCAHUANO-LAJA,20859,1300.0,Estudiante
2026-01-11,CONCEPCION,VALLE CHANCO,TALCAHUANO-LAJA,20859,1300.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,0.0,Discapacitado
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,1090.0,Estudiante
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,1090.0,Estudiante
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,MERCADO,HUALQUI,TALCAHUANO-LAJA,20859,550.0,Normal
2026-01-11,MERCADO,HUALQUI,TALCAHUANO-LAJA,20859,550.0,Normal
2026-01-11,MERCADO,HUALQUI,TALCAHUANO-LAJA,20859,550.0,Normal
2026-01-11,MERCADO,HUALQUI,TALCAHUANO-LAJA,20859,550.0,Normal
2026-01-11,MERCADO,HUALQUI,TALCAHUANO-LAJA,20859,550.0,Normal
2026-01-11,MERCADO,HUALQUI,TALCAHUANO-LAJA,20859,550.0,Normal
2026-01-11,CHIGUAYANTE,TALCAMAVIDA,TALCAHUANO-LAJA,20859,1300.0,Normal
2026-01-11,CHIGUAYANTE,TALCAMAVIDA,TALCAHUANO-LAJA,20859,1300.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,1090.0,Adulto Mayor
2026-01-11,CONCEPCION,UNIHUE,TALCAHUANO-LAJA,20859,1300.0,Normal
2026-01-11,CONCEPCION,UNIHUE,TALCAHUANO-LAJA,20859,1300.0,Normal
2026-01-11,CONCEPCION,QUILACOYA,TALCAHUANO-LAJA,20859,1170.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2180.0,Estudiante
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,CONCEPCION,LOS ACACIOS,TALCAHUANO-LAJA,20859,1300.0,Normal
2026-01-11,LORENZO ARENAS,LAJA,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,1090.0,Adulto Mayor
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,UNIHUE,TALCAHUANO-LAJA,20859,1300.0,Normal
2026-01-11,MERCADO,LAJA,TALCAHUANO-LAJA,20859,0.0,Normal
2026-01-11,MERCADO,LAJA,TALCAHUANO-LAJA,20859,0.0,Estudiante
2026-01-11,MERCADO,GOMERO,TALCAHUANO-LAJA,20859,0.0,Normal
2026-01-11,MERCADO,GOMERO,TALCAHUANO-LAJA,20859,0.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,2170.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,2180.0,Estudiante
2026-01-11,MERCADO,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,MERCADO,LAJA,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,MERCADO,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,MERCADO,SAN ROSENDO,TALCAHUANO-LAJA,20859,3910.0,Normal
2026-01-11,MERCADO,QUILACOYA,TALCAHUANO-LAJA,20859,1170.0,Normal
2026-01-11,CONCEPCION,QUILACOYA,TALCAHUANO-LAJA,20859,0.0,Otros
2026-01-11,MERCADO,HUALQUI,TALCAHUANO-LAJA,20859,280.0,Adulto Mayor
2026-01-11,MERCADO,QUILACOYA,TALCAHUANO-LAJA,20859,0.0,Discapacitado
2026-01-11,MERCADO,QUILACOYA,TALCAHUANO-LAJA,20859,590.0,Adulto Mayor
2026-01-11,MERCADO,QUILACOYA,TALCAHUANO-LAJA,20859,590.0,Adulto Mayor
2026-01-11,MERCADO,QUILACOYA,TALCAHUANO-LAJA,20859,590.0,Adulto Mayor
2026-01-11,EL ARENAL,LAJA,TALCAHUANO-LAJA,20859,1090.0,Adulto Mayor
2026-01-11,MERCADO,SAN ROSENDO,TALCAHUANO-LAJA,20859,2180.0,Estudiante
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,CONCEPCION,SAN ROSENDO,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,LOS CONDORES,LAJA,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,LOS CONDORES,LAJA,TALCAHUANO-LAJA,20859,2180.0,Adulto Mayor
2026-01-11,QUILACOYA,CONCEPCION,LAJA-TALCAHUANO,20844,590.0,Estudiante
2026-01-11,QUILACOYA,HUALQUI,LAJA-TALCAHUANO,20844,650.0,Normal
2026-01-11,SAN MIGUEL,MANQUIMAVIDA,LAJA-TALCAHUANO,20844,590.0,Adulto Mayor
2026-01-11,QUILACOYA,HUALQUI,LAJA-TALCAHUANO,20844,330.0,Estudiante
2026-01-11,QUILACOYA,HUALQUI,LAJA-TALCAHUANO,20844,330.0,Estudiante
2026-01-11,QUILACOYA,CONCEPCION,LAJA-TALCAHUANO,20844,1170.0,Normal
2026-01-11,QUILACOYA,EL ARENAL,LAJA-TALCAHUANO,20844,2110.0,Normal
2026-01-11,QUILACOYA,CONCEPCION,LAJA-TALCAHUANO,20844,1170.0,Normal
2026-01-11,CONCEPCION,LOS ACACIOS,TALCAHUANO-LAJA,20859,0.0,Adulto Mayor
2026-01-11,CHIGUAYANTE,GOMERO,,,0.0,Adulto Mayor
2026-01-11,CONCEPCION,TALCAMAVIDA,TALCAHUANO-LAJA,20859,0.0,Normal
2026-01-11,CONCEPCION,TALCAMAVIDA,TALCAHUANO-LAJA,20859,0.0,Normal
2026-01-11,CONCEPCION,LOS ACACIOS,TALCAHUANO-LAJA,20859,0.0,Adulto Mayor
2026-01-11,LOS ACACIOS,LAJA,TALCAHUANO-LAJA,20857,0.0,Normal
2026-01-11,CONCEPCION,LAJA,TALCAHUANO-LAJA,20859,0.0,Adulto Mayor
2026-01-11,CONCEPCION,LOS ACACIOS,TALCAHUANO-LAJA,20859,0.0,Adulto Mayor
2026-01-11,UNIHUE,SAN MIGUEL,LAJA-TALCAHUANO,20844,330.0,Estudiante
2026-01-11,UNIHUE,SAN MIGUEL,LAJA-TALCAHUANO,20844,330.0,Estudiante
2026-01-11,UNIHUE,SAN MIGUEL,LAJA-TALCAHUANO,20844,650.0,Normal
2026-01-11,UNIHUE,SAN MIGUEL,LAJA-TALCAHUANO,20844,330.0,Estudiante
2026-01-11,UNIHUE,CHIGUAYANTE,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,UNIHUE,EL ARENAL,LAJA-TALCAHUANO,20844,650.0,Adulto Mayor
2026-01-11,UNIHUE,EL ARENAL,LAJA-TALCAHUANO,20844,650.0,Adulto Mayor
2026-01-11,UNIHUE,HUALQUI,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,UNIHUE,HUALQUI,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,UNIHUE,LA LEONERA,LAJA-TALCAHUANO,20844,0.0,Discapacitado
2026-01-11,UNIHUE,LA LEONERA,LAJA-TALCAHUANO,20844,0.0,Discapacitado
2026-01-11,UNIHUE,LA LEONERA,LAJA-TALCAHUANO,20844,0.0,Discapacitado
2026-01-11,UNIHUE,PEDRO MEDINA,LAJA-TALCAHUANO,20844,650.0,Estudiante
2026-01-11,UNIHUE,LA LEONERA,LAJA-TALCAHUANO,20844,650.0,Estudiante
2026-01-11,LOS ACACIOS,UTF SANTA MARIA,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,UNIHUE,LA LEONERA,LAJA-TALCAHUANO,20844,650.0,Adulto Mayor
2026-01-11,LOS ACACIOS,CHIGUAYANTE,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,UNIHUE,CONCEPCION,LAJA-TALCAHUANO,20844,650.0,Adulto Mayor
2026-01-11,LOS ACACIOS,LA LEONERA,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,TALCAMAVIDA,CONCEPCION,LAJA-TALCAHUANO,20844,2340.0,Normal
2026-01-11,LOS ACACIOS,HUALQUI,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,VALLE CHANCO,PEDRO MEDINA,LAJA-TALCAHUANO,20844,650.0,Estudiante
2026-01-11,LOS ACACIOS,CONCEPCION,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,LOS ACACIOS,UNIHUE,LAJA-TALCAHUANO,20844,330.0,Adulto Mayor
2026-01-11,LOS ACACIOS,CONCEPCION,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,TALCAMAVIDA,HUALQUI,LAJA-TALCAHUANO,20844,650.0,Adulto Mayor
2026-01-11,LOS ACACIOS,CONCEPCION,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,LOS ACACIOS,CONCEPCION,LAJA-TALCAHUANO,20844,650.0,Adulto Mayor
2026-01-11,LOS ACACIOS,CONCEPCION,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,LOS ACACIOS,CONCEPCION,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,LOS ACACIOS,CONCEPCION,LAJA-TALCAHUANO,20844,1300.0,Adulto Mayor
2026-01-11,LOS ACACIOS,CONCEPCION,LAJA-TALCAHUANO,20844,1300.0,Adulto Mayor
2026-01-11,TALCAMAVIDA,CONCEPCION,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,TALCAMAVIDA,CONCEPCION,LAJA-TALCAHUANO,20844,1300.0,Normal
2026-01-11,TALCAMAVIDA,LOS CONDORES,LAJA-TALCAHUANO,20844,650.0,Adulto Mayor
2026-01-11,TALCAMAVIDA,LOS CONDORES,LAJA-TALCAHUANO,20844,650.0,Adulto Mayor
2026-01-11,BUENURAQUI,UTF SANTA MARIA,LAJA-TALCAHUANO,20844,2030.0,Normal
2026-01-11,BUENURAQUI,UTF SANTA MARIA,LAJA-TALCAHUANO,20844,1020.0,Estudiante
2026-01-11,BUENURAQUI,UTF SANTA MARIA,LAJA-TALCAHUANO,20844,1020.0,Estudiante
2026-01-11,BUENURAQUI,CONCEPCION,LAJA-TALCAHUANO,20844,1020.0,Estudiante
2026-01-11,TALCAMAVIDA,CONCEPCION,LAJA-TALCAHUANO,20844,650.0,Adulto Mayor
2026-01-11,TALCAMAVIDA,CONCEPCION,LAJA-TALCAHUANO,20844,1300.0,Normal
