tarjeta_id,origen,linea_entrada,fecha_entrada,terminal_entrada,destino,linea_salida,fecha_salida,terminal_salida,tipo_salida,direccion,tipo_tarjeta,contrato1
153193,Huinca,L2,2026-05-04 06:02:09,20232701,Mercado,L1,2026-05-04 07:27:38,20223602,Salida,L2→L1,EMV,
153193,Concepcion,L2,2026-05-04 18:53:47,20221505,Los Canelos,L2,2026-05-04 19:34:27,20232401,Salida,CC→CW,EMV,
165256,Concepcion,L2,2026-05-04 15:04:43,20221501,Cdal. Raul Silva Henriquez,L2,2026-05-04 15:38:15,20231803,Salida,CC→CW,EMV,
175965,Laguna Quinenco,L2,2026-05-04 17:39:16,20233303,Costa Mar,L2,2026-05-04 18:06:38,20230905,Salida,CW→CC,QR,
175965,Costa Mar,L2,2026-05-04 20:22:30,20230905,Coronel,L2,2026-05-04 20:57:29,20233602,Salida,CC→CW,QR,
176113,Huinca,L2,2026-05-04 06:59:45,20232705,Mercado,L1,2026-05-04 08:28:23,20223601,Salida,L2→L1,QR,
176113,Mercado,L1,2026-05-04 17:57:01,20223601,Costa Mar,L2,2026-05-04 18:39:12,20230903,Salida,L1→L2,QR,
176255,Cristo Redentor,L2,2026-05-04 18:47:24,20233002,Costa Mar,L2,2026-05-04 19:13:40,20230902,Salida,CW→CC,QR,
176411,Concepcion,L2,2026-05-04 19:35:49,20221510,Huinca,L2,2026-05-04 20:24:46,20232702,Salida,CC→CW,QR,
176452,Concepcion,L1,2026-05-04 20:11:26,20221510,Hualqui,L1,2026-05-04 21:00:07,20220003,Salida,TH→HQ,QR,
176643,Concepcion,L2,2026-05-04 20:07:45,20221515,Costa Mar,L2,2026-05-04 20:28:41,20230903,Salida,CC→CW,QR,
177271,Cdal. Raul Silva Henriquez,L2,2026-05-04 07:22:33,20231803,Mercado,L1,2026-05-04 08:29:31,20223603,Salida,L2→L1,QR,
177271,Concepcion,L2,2026-05-04 15:59:34,20221504,Cdal. Raul Silva Henriquez,L2,2026-05-04 16:45:49,20231804,Salida,CC→CW,QR,
177354,Los Canelos,L2,2026-05-04 07:01:11,20232406,Concepcion,L2,2026-05-04 07:43:32,20221504,Salida,CW→CC,QR,
177383,Lomas Coloradas,L2,2026-05-04 09:37:17,20231501,El Parque,L2,2026-05-04 09:41:41,20231202,Salida,CW→CC,QR,
177383,El Parque,L2,2026-05-04 20:08:19,20231204,Lomas Coloradas,L2,2026-05-04 20:20:50,20231505,Salida,CC→CW,QR,
179115,El Parque,L2,2026-05-04 19:22:41,20231202,Costa Mar,L2,2026-05-04 19:26:54,20230902,Salida,CW→CC,QR,
179164,Concepcion,L2,2026-05-04 19:52:52,20221501,Diagonal Bio Bio,L2,2026-05-04 20:10:11,20230304,Salida,CC→CW,QR,
179169,UTF Santa Maria,L1,2026-05-04 06:43:54,20222402,Juan Pablo II,L2,2026-05-04 07:03:01,20230003,Salida,L1→L2,QR,
179485,Concepcion,L2,2026-05-04 18:41:54,20221504,Costa Mar,L2,2026-05-04 19:03:39,20230905,Salida,CC→CW,QR,
180387,Cdal. Raul Silva Henriquez,L2,2026-05-04 07:57:25,20231801,Los Condores,L1,2026-05-04 08:47:56,20222701,Salida,L2→L1,QR,
180387,Los Condores,L1,2026-05-04 16:27:49,20222702,El Parque,L2,2026-05-04 17:12:09,20231202,Salida,L1→L2,QR,
180387,El Parque,L2,2026-05-04 17:34:38,20231201,Cdal. Raul Silva Henriquez,L2,2026-05-04 17:49:36,20231803,Salida,CC→CW,QR,
180619,Costa Mar,L2,2026-05-04 08:06:27,20230902,Coronel,L2,2026-05-04 08:36:24,20233603,Salida,CC→CW,QR,
180619,Coronel,L2,2026-05-04 17:08:53,20233601,Costa Mar,L2,2026-05-04 17:42:38,20230902,Salida,CW→CC,QR,
182265,Los Canelos,L2,2026-05-04 06:53:55,20232403,Concepcion,L2,2026-05-04 07:37:25,20221502,Salida,CW→CC,QR,
182470,Coronel,L2,2026-05-04 14:28:18,20233601,Laguna Quinenco,L2,2026-05-04 14:33:35,20233302,Salida,CW→CC,QR,
183372,Los Condores,L1,2026-05-04 06:32:30,20222701,Hualqui,L1,2026-05-04 07:30:44,20220001,Salida,TH→HQ,QR,
183372,Hualqui,L1,2026-05-04 15:32:21,20220002,Los Condores,L1,2026-05-04 16:23:01,20222701,Salida,HQ→TH,QR,
184253,Costa Mar,L2,2026-05-04 09:42:25,20230905,Los Condores,L1,2026-05-04 10:16:47,20222702,Salida,L2→L1,QR,
184253,Los Condores,L1,2026-05-04 17:07:26,20222702,Costa Mar,L2,2026-05-04 17:40:42,20230903,Salida,L1→L2,QR,
184256,Juan Pablo II,L2,2026-05-04 06:52:07,20230005,Cristo Redentor,L2,2026-05-04 07:34:10,20233002,Salida,CC→CW,QR,
184256,Cristo Redentor,L2,2026-05-04 17:49:52,20233002,Juan Pablo II,L2,2026-05-04 18:26:17,20230004,Salida,CW→CC,QR,
185104,Huinca,L2,2026-05-04 19:02:55,20232705,Lomas Coloradas,L2,2026-05-04 19:21:24,20231502,Salida,CW→CC,QR,
186010,Hito Galvarino,L2,2026-05-04 06:49:10,20232102,Hualqui,L1,2026-05-04 08:00:18,20220003,Salida,L2→L1,QR,
186052,Hualqui,L1,2026-05-04 09:55:02,20220002,El Arenal,L1,2026-05-04 10:53:25,20223301,Salida,HQ→TH,QR,
186052,Concepcion,L1,2026-05-04 15:52:42,20221515,Hualqui,L1,2026-05-04 16:29:36,20220003,Salida,TH→HQ,QR,
187616,Lomas Coloradas,L2,2026-05-04 09:00:36,20231505,Concepcion,L2,2026-05-04 09:28:58,20221507,Salida,CW→CC,QR,
189171,Huinca,L2,2026-05-04 11:39:03,20232704,Concepcion,L2,2026-05-04 12:21:48,20221506,Salida,CW→CC,QR,
189171,Concepcion,L2,2026-05-04 17:22:00,20221501,Huinca,L2,2026-05-04 18:13:18,20232703,Salida,CC→CW,QR,
189795,Concepcion,L2,2026-05-04 16:33:56,20221515,Coronel,L2,2026-05-04 17:38:49,20233604,Salida,CC→CW,QR,
189795,Coronel,L2,2026-05-04 19:18:18,20233601,Costa Mar,L2,2026-05-04 19:57:41,20230905,Salida,CW→CC,QR,
