tarjeta_id,origen,linea_entrada,fecha_entrada,terminal_entrada,destino,linea_salida,fecha_salida,terminal_salida,tipo_salida,direccion,tipo_tarjeta,contrato1
147550,Concepcion,L2,2026-03-11 18:41:41,20221507,Coronel,L2,2026-03-11 19:35:14,20233601,Salida,CC→CW,EMV,
165256,Concepcion,L2,2026-03-11 14:14:29,20221512,Cdal. Raul Silva Henriquez,L2,2026-03-11 14:59:04,20231803,Salida,CC→CW,EMV,
174680,Concepcion,L2,2026-03-11 16:30:14,20221510,Coronel,L2,2026-03-11 17:23:50,20233603,Salida,CC→CW,QR,
175470,Lomas Coloradas,L2,2026-03-11 07:15:09,20231501,Diagonal Bio Bio,L2,2026-03-11 07:31:54,20230304,Salida,CW→CC,QR,
175969,Coronel,L2,2026-03-11 17:42:21,20233603,Concepcion,L2,2026-03-11 18:34:39,20221506,Salida,CW→CC,QR,
175969,Concepcion,L2,2026-03-11 22:36:42,20221506,Cristo Redentor,L2,2026-03-11 23:29:17,20233001,Salida,CC→CW,QR,
176047,Huinca,L2,2026-03-11 11:32:18,20232704,Concepcion,L2,2026-03-11 12:49:39,20221502,Salida,CW→CC,QR,
176113,Huinca,L2,2026-03-11 06:58:37,20232705,Mercado,L1,2026-03-11 08:27:53,20223601,Salida,L2→L1,QR,
176113,Mercado,L1,2026-03-11 17:56:13,20223601,Huinca,L2,2026-03-11 19:12:30,20232705,Salida,L1→L2,QR,
176255,Cristo Redentor,L2,2026-03-11 18:29:10,20233002,Costa Mar,L2,2026-03-11 18:55:30,20230904,Salida,CW→CC,QR,
176541,Diagonal Bio Bio,L2,2026-03-11 08:00:28,20230303,Concepcion,L2,2026-03-11 08:16:13,20221507,Salida,CW→CC,QR,
177208,Concepcion,L2,2026-03-11 17:25:44,20221515,Coronel,L2,2026-03-11 18:21:50,20233604,Salida,CC→CW,QR,
177253,Costa Mar,L2,2026-03-11 06:53:06,20230905,Concepcion,L2,2026-03-11 07:12:53,20221504,Salida,CW→CC,QR,
177289,Lomas Coloradas,L2,2026-03-11 12:37:19,20231501,Concepcion,L2,2026-03-11 12:58:43,20221501,Salida,CW→CC,QR,
177354,Concepcion,L2,2026-03-11 15:10:40,20221501,Los Canelos,L2,2026-03-11 15:53:31,20232401,Salida,CC→CW,QR,
177469,Concepcion,L2,2026-03-11 21:40:28,20221517,Laguna Quinenco,L2,2026-03-11 22:24:34,20233303,Salida,CC→CW,QR,
177516,Chiguayante,L1,2026-03-11 07:46:37,20221203,Concepcion,L1,2026-03-11 08:02:03,20221801,Salida,HQ→TH,QR,
177521,Concepcion,L1,2026-03-11 19:57:43,20221802,Manquimavida,L1,2026-03-11 20:16:24,20220603,Salida,TH→HQ,QR,
177723,Pedro Medina,L1,2026-03-11 07:43:11,20220902,Concepcion,L1,2026-03-11 08:01:07,20221507,Salida,HQ→TH,QR,
177723,Concepcion,L1,2026-03-11 16:12:55,20221802,Pedro Medina,L1,2026-03-11 16:43:26,20220903,Salida,TH→HQ,QR,
178037,Concepcion,L1,2026-03-11 17:31:40,20221511,Los Condores,L1,2026-03-11 17:46:35,20222702,Salida,HQ→TH,QR,
178071,Manquimavida,L1,2026-03-11 09:23:48,20220601,El Arenal,L1,2026-03-11 10:14:27,20223301,Salida,HQ→TH,QR,
178071,El Arenal,L1,2026-03-11 15:25:16,20223303,Concepcion,L1,2026-03-11 15:55:12,20221515,Salida,TH→HQ,QR,
178071,Concepcion,L1,2026-03-11 16:12:41,20221515,El Arenal,L1,2026-03-11 16:39:00,20223301,Salida,HQ→TH,QR,
178071,El Arenal,L1,2026-03-11 19:12:39,20223301,Manquimavida,L1,2026-03-11 20:15:13,20220601,Salida,TH→HQ,QR,
178819,Los Condores,L1,2026-03-11 07:00:59,20222702,Alborada,L2,2026-03-11 07:54:12,20230601,Salida,L1→L2,QR,
