tarjeta_id,origen,linea_entrada,fecha_entrada,terminal_entrada,destino,linea_salida,fecha_salida,terminal_salida,tipo_salida,direccion,tipo_tarjeta,contrato1
174637,UTF Santa Maria,L1,2026-04-27 07:43:48,20222403,Lzo. Arenas,L1,2026-04-27 07:54:41,20222103,Salida,TH→HQ,QR,
175936,Los Canelos,L2,2026-04-27 10:02:41,20232403,Concepcion,L2,2026-04-27 10:38:30,20221515,Salida,CW→CC,QR,
175943,Laguna Quinenco,L2,2026-04-27 11:40:19,20233304,Concepcion,L2,2026-04-27 12:59:57,20221511,Salida,CW→CC,QR,
175943,Concepcion,L2,2026-04-27 15:08:42,20221507,Laguna Quinenco,L2,2026-04-27 15:58:16,20233306,Salida,CC→CW,QR,
175972,Huinca,L2,2026-04-27 09:01:47,20232701,Concepcion,L2,2026-04-27 09:45:18,20221511,Salida,CW→CC,QR,
176047,Huinca,L2,2026-04-27 10:55:36,20232704,Laguna Quinenco,L2,2026-04-27 11:10:12,20233306,Salida,CC→CW,QR,
176047,Laguna Quinenco,L2,2026-04-27 13:30:14,20233304,Huinca,L2,2026-04-27 13:58:43,20232706,Salida,CW→CC,QR,
176290,Higueras,L1,2026-04-27 17:32:27,20223002,Lzo. Arenas,L1,2026-04-27 17:50:45,20222103,Salida,TH→HQ,QR,
176541,Diagonal Bio Bio,L2,2026-04-27 08:18:03,20230303,Concepcion,L2,2026-04-27 08:38:49,20221508,Salida,CW→CC,QR,
177254,Los Condores,L1,2026-04-27 08:11:05,20222701,Concepcion,L1,2026-04-27 08:28:11,20221515,Salida,TH→HQ,QR,
177271,Cdal. Raul Silva Henriquez,L2,2026-04-27 07:54:27,20231803,Mercado,L1,2026-04-27 08:59:32,20223602,Salida,L2→L1,QR,
177271,Diagonal Bio Bio,L2,2026-04-27 16:51:46,20230301,Cdal. Raul Silva Henriquez,L2,2026-04-27 17:18:59,20231804,Salida,CC→CW,QR,
177437,Lomas Coloradas,L2,2026-04-27 12:36:49,20231502,Costa Mar,L2,2026-04-27 12:43:30,20230905,Salida,CW→CC,QR,
177792,Alborada,L2,2026-04-27 07:49:34,20230604,Huinca,L2,2026-04-27 08:18:26,20232704,Salida,CC→CW,QR,
177792,Huinca,L2,2026-04-27 16:19:52,20232704,Concepcion,L2,2026-04-27 17:35:45,20221508,Salida,CW→CC,QR,
178096,Los Condores,L1,2026-04-27 08:09:29,20222701,Concepcion,L1,2026-04-27 08:26:36,20221517,Salida,TH→HQ,QR,
178096,Concepcion,L1,2026-04-27 09:53:48,20221506,Los Condores,L1,2026-04-27 10:16:22,20222702,Salida,HQ→TH,QR,
179118,Concepcion,L2,2026-04-27 17:08:56,20221801,Lomas Coloradas,L2,2026-04-27 17:32:44,20231504,Salida,CC→CW,QR,
179169,Juan Pablo II,L2,2026-04-27 20:26:54,20230005,UTF Santa Maria,L1,2026-04-27 20:53:27,20222401,Salida,L2→L1,QR,
179485,Concepcion,L2,2026-04-27 19:56:31,20221501,Costa Mar,L2,2026-04-27 20:15:04,20230902,Salida,CC→CW,QR,
179514,Lomas Coloradas,L2,2026-04-27 12:36:53,20231503,Costa Mar,L2,2026-04-27 12:43:55,20230903,Salida,CW→CC,QR,
180116,Diagonal Bio Bio,L2,2026-04-27 16:20:38,20230304,Costa Mar,L2,2026-04-27 16:37:35,20230903,Salida,CC→CW,QR,
180387,Cdal. Raul Silva Henriquez,L2,2026-04-27 08:28:43,20231801,Los Condores,L1,2026-04-27 09:15:38,20222702,Salida,L2→L1,QR,
180387,Los Condores,L1,2026-04-27 11:51:21,20222701,Laguna Quinenco,L2,2026-04-27 13:02:17,20233302,Salida,L1→L2,QR,
180393,Coronel,L2,2026-04-27 13:46:42,20233603,Juan Pablo II,L2,2026-04-27 14:27:49,20230003,Salida,CW→CC,QR,
180393,Concepcion,L2,2026-04-27 18:52:23,20221505,Coronel,L2,2026-04-27 19:45:57,20233603,Salida,CC→CW,QR,
180457,Huinca,L2,2026-04-27 09:24:02,20232701,Los Canelos,L2,2026-04-27 11:03:16,20232401,Salida,CW→CC,QR,
180619,Costa Mar,L2,2026-04-27 07:55:47,20230905,Coronel,L2,2026-04-27 08:26:56,20233604,Salida,CC→CW,QR,
