tarjeta_id,origen,linea_entrada,fecha_entrada,terminal_entrada,destino,linea_salida,fecha_salida,terminal_salida,tipo_salida,direccion,tipo_tarjeta,contrato1
153193,Mercado,L1,2026-03-16 16:47:58,20223603,Los Canelos,L2,2026-03-16 18:12:35,20232402,Salida,L1→L2,EMV,
162258,Diagonal Bio Bio,L2,2026-03-16 18:45:18,20230302,Coronel,L2,2026-03-16 19:21:51,20233601,Salida,CC→CW,QR,
175943,Laguna Quinenco,L2,2026-03-16 10:07:29,20233302,Concepcion,L2,2026-03-16 10:50:31,20221504,Salida,CW→CC,QR,
175943,Concepcion,L1,2026-03-16 12:15:41,20221517,Hualqui,L1,2026-03-16 12:53:30,20220003,Salida,TH→HQ,QR,
175943,Hualqui,L1,2026-03-16 16:52:21,20220001,Laguna Quinenco,L2,2026-03-16 18:19:59,20233303,Salida,L1→L2,QR,
176113,Huinca,L2,2026-03-16 06:57:32,20232706,Mercado,L1,2026-03-16 08:29:34,20223601,Salida,L2→L1,QR,
176113,Mercado,L1,2026-03-16 17:54:34,20223601,Los Canelos,L2,2026-03-16 19:00:51,20232406,Salida,L1→L2,QR,
176411,Concepcion,L2,2026-03-16 12:39:21,20221510,Costa Mar,L2,2026-03-16 13:17:53,20230903,Salida,CC→CW,QR,
176411,Lomas Coloradas,L2,2026-03-16 20:56:41,20231503,Huinca,L2,2026-03-16 21:34:37,20232703,Salida,CC→CW,QR,
176675,Cristo Redentor,L2,2026-03-16 09:17:51,20233003,Hito Galvarino,L2,2026-03-16 09:28:37,20232104,Salida,CW→CC,QR,
177354,Concepcion,L2,2026-03-16 17:30:24,20221505,Los Canelos,L2,2026-03-16 18:14:03,20232406,Salida,CC→CW,QR,
177469,Laguna Quinenco,L2,2026-03-16 09:56:23,20233303,Concepcion,L2,2026-03-16 10:40:34,20221502,Salida,CW→CC,QR,
177469,Concepcion,L2,2026-03-16 18:27:47,20221515,Laguna Quinenco,L2,2026-03-16 19:21:29,20233306,Salida,CC→CW,QR,
177882,Costa Mar,L2,2026-03-16 21:05:48,20230903,El Parque,L2,2026-03-16 21:16:50,20231204,Salida,CC→CW,QR,
177922,Concepcion,,2026-03-16 09:03:48,20221802,Concepcion,,2026-03-16 09:04:30,20221515,Salida,,QR,
177992,Cdal. Raul Silva Henriquez,L2,2026-03-16 08:14:27,20231803,Coronel,L2,2026-03-16 08:36:43,20233604,Salida,CC→CW,QR,
178095,Cdal. Raul Silva Henriquez,L2,2026-03-16 19:04:27,20231803,Coronel,L2,2026-03-16 19:34:29,20233604,Salida,CC→CW,QR,
179009,Hito Galvarino,L2,2026-03-16 15:42:35,20232102,Concepcion,L2,2026-03-16 16:21:00,20221515,Salida,CW→CC,QR,
179009,Concepcion,L2,2026-03-16 20:08:52,20221803,Hito Galvarino,L2,2026-03-16 20:44:23,20232102,Salida,CC→CW,QR,
179018,Concepcion,L2,2026-03-16 22:08:12,20221510,Costa Mar,L2,2026-03-16 22:39:27,20230903,Salida,CC→CW,QR,
179212,Diagonal Bio Bio,L2,2026-03-16 18:49:29,20230303,Lomas Coloradas,L2,2026-03-16 19:09:20,20231505,Salida,CC→CW,QR,
179458,Concepcion,L2,2026-03-16 19:04:39,20221802,Coronel,L2,2026-03-16 19:55:10,20233604,Salida,CC→CW,QR,
179485,Concepcion,L2,2026-03-16 18:33:16,20221504,Costa Mar,L2,2026-03-16 18:51:22,20230905,Salida,CC→CW,QR,
180377,Concepcion,L2,2026-03-16 21:10:17,20221505,Huinca,L2,2026-03-16 21:51:20,20232701,Salida,CC→CW,QR,
181241,Concepcion,L2,2026-03-16 18:56:36,20221506,Coronel,L2,2026-03-16 19:45:14,20233602,Salida,CC→CW,QR,
182265,Los Canelos,L2,2026-03-16 06:46:45,20232403,Lzo. Arenas,L1,2026-03-16 07:39:02,20222102,Salida,L2→L1,QR,
183372,Los Condores,L1,2026-03-16 06:40:34,20222701,Hualqui,L1,2026-03-16 07:29:56,20220003,Salida,TH→HQ,QR,
184194,Huinca,L2,2026-03-16 10:05:47,20232706,Concepcion,L2,2026-03-16 10:49:35,20221506,Salida,CW→CC,QR,
184194,Concepcion,L2,2026-03-16 22:39:56,20221501,Cristo Redentor,L2,2026-03-16 23:26:11,20233006,Salida,CC→CW,QR,
184323,Costa Mar,L2,2026-03-16 15:33:01,20230905,Mercado,L1,2026-03-16 16:57:12,20223603,Salida,L2→L1,QR,
184425,El Parque,L2,2026-03-16 08:32:09,20231201,Coronel,L2,2026-03-16 09:00:41,20233602,Salida,CC→CW,QR,
184425,Coronel,L2,2026-03-16 18:13:05,20233602,El Parque,L2,2026-03-16 18:40:00,20231202,Salida,CW→CC,QR,
185104,Lomas Coloradas,L2,2026-03-16 07:59:34,20231501,Huinca,L2,2026-03-16 08:17:10,20232706,Salida,CC→CW,QR,
185104,Huinca,L2,2026-03-16 18:48:01,20232701,Lomas Coloradas,L2,2026-03-16 19:07:48,20231504,Salida,CW→CC,QR,
185164,Concepcion,L2,2026-03-16 19:45:54,20221501,Lomas Coloradas,L2,2026-03-16 20:19:07,20231501,Salida,CC→CW,QR,
185382,Concepcion,L2,2026-03-16 19:33:34,20221505,Coronel,L2,2026-03-16 20:28:11,20233604,Salida,CC→CW,QR,
185921,UTF Santa Maria,L1,2026-03-16 07:08:56,20222402,Concepcion,L1,2026-03-16 07:26:27,20221507,Salida,TH→HQ,QR,
186052,Hualqui,L1,2026-03-16 08:30:23,20220001,UTF Santa Maria,L1,2026-03-16 09:12:24,20222403,Salida,HQ→TH,QR,
186052,Concepcion,L1,2026-03-16 15:24:17,20221507,Hualqui,L1,2026-03-16 15:59:43,20220003,Salida,TH→HQ,QR,
186098,Costa Mar,L2,2026-03-16 14:16:10,20230905,Concepcion,L2,2026-03-16 14:33:57,20221505,Salida,CW→CC,QR,
188505,Concepcion,L1,2026-03-16 15:43:25,20221506,Hualqui,L1,2026-03-16 16:29:39,20220001,Salida,TH→HQ,QR,
188544,Higueras,L1,2026-03-16 17:58:36,20223002,Costa Mar,L2,2026-03-16 18:39:37,20230904,Salida,L1→L2,QR,
189240,Coronel,L2,2026-03-16 11:28:10,20233603,El Parque,L2,2026-03-16 12:01:51,20231204,Salida,CW→CC,QR,
189240,El Parque,L2,2026-03-16 20:03:40,20231203,Coronel,L2,2026-03-16 20:42:09,20233601,Salida,CC→CW,QR,
189802,Higueras,L1,2026-03-16 16:04:36,20223003,Cdal. Raul Silva Henriquez,L2,2026-03-16 17:12:21,20231802,Salida,L1→L2,QR,
189842,Lomas Coloradas,L2,2026-03-16 12:40:11,20231501,Costa Mar,L2,2026-03-16 12:49:41,20230901,Salida,CW→CC,QR,
189842,Costa Mar,L2,2026-03-16 21:40:28,20230902,Lomas Coloradas,L2,2026-03-16 21:49:39,20231502,Salida,CC→CW,QR,
189874,Concepcion,L1,2026-03-16 17:25:32,20221501,Manquimavida,L1,2026-03-16 17:54:17,20220602,Salida,TH→HQ,QR,
