tarjeta_id,origen,linea_entrada,fecha_entrada,terminal_entrada,destino,linea_salida,fecha_salida,terminal_salida,tipo_salida,direccion,tipo_tarjeta,contrato1
176370,El Arenal,L1,2026-04-04 16:03:07,20223302,Hualqui,L1,2026-04-04 17:02:22,20220002,Salida,TH→HQ,QR,
176404,Pedro Medina,L1,2026-04-04 17:10:25,20220902,Concepcion,L1,2026-04-04 17:30:53,20221507,Salida,HQ→TH,QR,
186052,Hualqui,L1,2026-04-04 09:22:46,20220001,UTF Santa Maria,L1,2026-04-04 10:08:34,20222403,Salida,HQ→TH,QR,
186052,UTF Santa Maria,L1,2026-04-04 12:40:08,20222401,Hualqui,L1,2026-04-04 13:29:07,20220001,Salida,TH→HQ,QR,
261764,Concepcion,,2026-04-04 16:23:32,20221802,Concepcion,,2026-04-04 16:25:08,20221511,Salida,,QR,
372358,La Leonera,L1,2026-04-04 12:18:01,20220301,Los Condores,L1,2026-04-04 13:05:44,20222702,Salida,HQ→TH,QR,
386046,Manquimavida,L1,2026-04-04 17:09:22,20220602,Mercado,L1,2026-04-04 17:56:00,20223601,Salida,HQ→TH,QR,
386046,Mercado,L1,2026-04-04 19:27:24,20223602,Manquimavida,L1,2026-04-04 20:47:11,20220602,Salida,TH→HQ,QR,
428437,Mercado,L1,2026-04-04 19:25:42,20223601,Lzo. Arenas,L1,2026-04-04 20:22:02,20222102,Salida,TH→HQ,EMV,
482078,Concepcion,L1,2026-04-04 09:52:09,20221503,Higueras,L1,2026-04-04 10:16:38,20223002,Salida,HQ→TH,EMV,
484540,Pedro Medina,L1,2026-04-04 15:59:58,20220901,Higueras,L1,2026-04-04 17:49:01,20223002,Salida,HQ→TH,EMV,
487454,Chiguayante,L1,2026-04-04 12:15:29,20221202,Higueras,L1,2026-04-04 13:07:58,20223002,Salida,HQ→TH,EMV,
530691,Mercado,L1,2026-04-04 19:26:50,20223603,Manquimavida,L1,2026-04-04 20:47:17,20220602,Salida,TH→HQ,EMV,
574315,Hualqui,L1,2026-04-04 16:54:05,20220001,Los Condores,L1,2026-04-04 17:45:32,20222702,Salida,HQ→TH,QR,
578756,Los Condores,L1,2026-04-04 16:08:59,20222701,Lzo. Arenas,L1,2026-04-04 16:20:59,20222101,Salida,TH→HQ,EMV,
610160,Manquimavida,L1,2026-04-04 09:39:29,20220602,Lzo. Arenas,L1,2026-04-04 10:05:40,20222102,Salida,HQ→TH,QR,
650240,Hualqui,L1,2026-04-04 09:29:28,20220002,Concepcion,L1,2026-04-04 10:00:46,20221801,Salida,HQ→TH,QR,
672731,Higueras,L1,2026-04-04 20:04:45,20223002,Chiguayante,L1,2026-04-04 20:42:25,20221203,Salida,TH→HQ,QR,
723189,Chiguayante,L1,2026-04-04 20:36:55,20221203,Hualqui,L1,2026-04-04 21:02:43,20220003,Salida,TH→HQ,QR,
729434,Hualqui,L1,2026-04-04 16:50:26,20220001,Los Condores,L1,2026-04-04 17:45:37,20222701,Salida,HQ→TH,EMV,
740175,Concepcion,L1,2026-04-04 16:21:07,20221507,Chiguayante,L1,2026-04-04 16:41:10,20221204,Salida,TH→HQ,EMV,
764357,Concepcion,,2026-04-04 20:08:37,20221503,Concepcion,,2026-04-04 20:10:14,20221801,Salida,,EMV,
809972,Concepcion,L1,2026-04-04 12:46:35,20221511,Pedro Medina,L1,2026-04-04 13:11:44,20220903,Salida,TH→HQ,EMV,
910261,Lzo. Arenas,L1,2026-04-04 20:08:01,20222101,Chiguayante,L1,2026-04-04 20:42:17,20221201,Salida,TH→HQ,EMV,
922070,Concepcion,,2026-04-04 20:08:40,20221502,Concepcion,,2026-04-04 20:10:12,20221802,Salida,,EMV,
981709,Los Condores,L1,2026-04-04 16:09:12,20222701,Concepcion,L1,2026-04-04 16:25:25,20221504,Salida,TH→HQ,QR,
982207,UTF Santa Maria,L1,2026-04-04 12:38:16,20222401,La Leonera,L1,2026-04-04 13:18:18,20220303,Salida,TH→HQ,QR,
1013643,Lzo. Arenas,L1,2026-04-04 20:10:55,20222101,Manquimavida,L1,2026-04-04 20:47:48,20220601,Salida,TH→HQ,EMV,
1015727,Pedro Medina,L1,2026-04-04 15:59:51,20220901,Higueras,L1,2026-04-04 17:49:07,20223002,Salida,HQ→TH,EMV,
1025392,Mercado,L1,2026-04-04 19:57:31,20223603,Concepcion,L1,2026-04-04 20:27:19,20221502,Salida,TH→HQ,EMV,
1025659,Concepcion,L1,2026-04-04 20:27:35,20221504,Manquimavida,L1,2026-04-04 20:48:03,20220602,Salida,TH→HQ,EMV,
1035420,Concepcion,L1,2026-04-04 20:25:40,20221504,La Leonera,L1,2026-04-04 20:49:58,20220302,Salida,TH→HQ,EMV,
1089037,Concepcion,,2026-04-04 09:59:21,20221801,Concepcion,,2026-04-04 10:00:10,20221513,Salida,,EMV,
1099792,Concepcion,,2026-04-04 19:51:37,20221801,Concepcion,,2026-04-04 19:52:09,20221501,Salida,,EMV,
1130774,La Leonera,L1,2026-04-04 12:28:13,20220302,Lzo. Arenas,L1,2026-04-04 12:58:00,20222102,Salida,HQ→TH,EMV,
1137490,UTF Santa Maria,L1,2026-04-04 15:41:14,20222403,Concepcion,L1,2026-04-04 16:25:30,20221515,Salida,TH→HQ,EMV,
1164437,Mercado,L1,2026-04-04 15:56:30,20223601,Concepcion,L1,2026-04-04 16:27:46,20221507,Salida,TH→HQ,EMV,
1244455,Chiguayante,L1,2026-04-04 20:46:02,20221201,Los Condores,L1,2026-04-04 21:16:15,20222702,Salida,HQ→TH,EMV,
1249390,Concepcion,L1,2026-04-04 12:39:24,20221503,Hualqui,L1,2026-04-04 13:31:25,20220002,Salida,TH→HQ,EMV,
1260074,Pedro Medina,L1,2026-04-04 12:15:15,20220901,Mercado,L1,2026-04-04 13:16:03,20223602,Salida,HQ→TH,QR,
1280704,Hualqui,L1,2026-04-04 08:57:58,20220002,Lzo. Arenas,L1,2026-04-04 10:05:35,20222101,Salida,HQ→TH,EMV,
1286632,Concepcion,L1,2026-04-04 16:26:58,20221801,Hualqui,L1,2026-04-04 17:00:28,20220002,Salida,TH→HQ,EMV,
1306082,Pedro Medina,L1,2026-04-04 16:38:54,20220902,Hualqui,L1,2026-04-04 17:00:04,20220001,Salida,TH→HQ,EMV,
1315114,El Arenal,L1,2026-04-04 20:03:10,20223302,Concepcion,L1,2026-04-04 20:27:07,20221502,Salida,TH→HQ,EMV,
1321695,Higueras,L1,2026-04-04 20:03:46,20223002,Chiguayante,L1,2026-04-04 20:42:12,20221201,Salida,TH→HQ,EMV,
1327055,Hualqui,L1,2026-04-04 11:56:02,20220001,Concepcion,L1,2026-04-04 12:50:11,20221517,Salida,HQ→TH,EMV,
