tarjeta_id,origen,linea_entrada,fecha_entrada,terminal_entrada,destino,linea_salida,fecha_salida,terminal_salida,tipo_salida,direccion,tipo_tarjeta,contrato1
142399,Coronel,L2,2026-03-17 18:56:13,20233603,Juan Pablo II,L2,2026-03-17 19:34:38,20230001,Salida,CW→CC,EMV,
165256,Juan Pablo II,L2,2026-03-17 15:13:26,20230003,Cdal. Raul Silva Henriquez,L2,2026-03-17 15:38:59,20231802,Salida,CC→CW,EMV,
175470,Concepcion,L2,2026-03-17 18:37:10,20221515,Lomas Coloradas,L2,2026-03-17 19:09:46,20231502,Salida,CC→CW,QR,
176095,El Parque,L2,2026-03-17 07:11:11,20231202,Los Canelos,L2,2026-03-17 07:30:16,20232401,Salida,CC→CW,QR,
176095,Los Canelos,L2,2026-03-17 16:47:24,20232405,Costa Mar,L2,2026-03-17 17:22:48,20230901,Salida,CW→CC,QR,
176113,Los Canelos,L2,2026-03-17 08:06:05,20232404,Los Condores,L1,2026-03-17 09:04:46,20222702,Salida,L2→L1,QR,
176113,Lomas Coloradas,L2,2026-03-17 19:19:53,20231501,Los Canelos,L2,2026-03-17 19:34:23,20232406,Salida,CC→CW,QR,
176255,Costa Mar,L2,2026-03-17 11:41:22,20230902,Cristo Redentor,L2,2026-03-17 12:07:34,20233003,Salida,CC→CW,QR,
176255,Cristo Redentor,L2,2026-03-17 21:01:57,20233003,Costa Mar,L2,2026-03-17 21:30:18,20230903,Salida,CW→CC,QR,
176541,Concepcion,L2,2026-03-17 18:52:30,20221501,Diagonal Bio Bio,L2,2026-03-17 19:10:54,20230304,Salida,CC→CW,QR,
177289,Concepcion,L2,2026-03-17 17:58:15,20221801,Lomas Coloradas,L2,2026-03-17 18:20:59,20231502,Salida,CC→CW,QR,
177513,Concepcion,,2026-03-17 13:49:50,20221502,Concepcion,,2026-03-17 13:52:23,20221801,Salida,,QR,
177513,Concepcion,,2026-03-17 15:52:20,20221802,Concepcion,,2026-03-17 15:53:06,20221501,Salida,,QR,
177882,El Parque,L2,2026-03-17 06:20:22,20231204,Costa Mar,L2,2026-03-17 06:25:58,20230903,Salida,CW→CC,QR,
177936,La Leonera,L1,2026-03-17 07:37:18,20220301,Chiguayante,L1,2026-03-17 07:54:22,20221201,Salida,HQ→TH,QR,
178022,Los Condores,L1,2026-03-17 17:08:24,20222702,Alborada,L2,2026-03-17 17:50:12,20230601,Salida,L1→L2,QR,
178022,Alborada,L2,2026-03-17 18:25:46,20230604,Los Condores,L1,2026-03-17 19:17:05,20222702,Salida,L2→L1,QR,
178037,Concepcion,L1,2026-03-17 17:59:30,20221507,Los Condores,L1,2026-03-17 18:14:40,20222701,Salida,HQ→TH,QR,
178071,Manquimavida,L1,2026-03-17 09:22:26,20220601,El Arenal,L1,2026-03-17 10:11:40,20223301,Salida,HQ→TH,QR,
178071,El Arenal,L1,2026-03-17 18:57:46,20223302,Manquimavida,L1,2026-03-17 19:49:41,20220601,Salida,TH→HQ,QR,
178213,Costa Mar,L2,2026-03-17 13:27:33,20230902,Coronel,L2,2026-03-17 13:59:15,20233604,Salida,CC→CW,QR,
179458,Concepcion,L2,2026-03-17 18:56:19,20221801,Coronel,L2,2026-03-17 19:45:28,20233604,Salida,CC→CW,QR,
180089,Los Canelos,L2,2026-03-17 07:54:10,20232403,Concepcion,L2,2026-03-17 08:36:45,20221517,Salida,CW→CC,QR,
180089,Diagonal Bio Bio,L2,2026-03-17 18:24:32,20230304,Los Canelos,L2,2026-03-17 18:58:46,20232406,Salida,CC→CW,QR,
180279,Coronel,L2,2026-03-17 11:26:53,20233603,Hito Galvarino,L2,2026-03-17 11:49:57,20232103,Salida,CW→CC,QR,
180619,Costa Mar,L2,2026-03-17 07:53:47,20230901,Coronel,L2,2026-03-17 08:26:12,20233604,Salida,CC→CW,QR,
